path,name,id,target_id,mime_type,resource_key,is_folder,is_pdf,size,modified_time,web_view_link
Alor Island_PleistoceneCranial.pdf,Alor Island_PleistoceneCranial.pdf,15Ek5WSmuHuaMeToLtoWeD3YxDJVSbPfX,15Ek5WSmuHuaMeToLtoWeD3YxDJVSbPfX,application/pdf,,no,yes,2706905,2022-02-09T04:53:16.000Z,https://drive.google.com/file/d/15Ek5WSmuHuaMeToLtoWeD3YxDJVSbPfX/view?usp=drivesdk
Alor_Pleistocene_HumanSkull.pdf,Alor_Pleistocene_HumanSkull.pdf,1RlhIkqW0_qEjkLRbmKA5im4PyL2EBw5W,1RlhIkqW0_qEjkLRbmKA5im4PyL2EBw5W,application/pdf,,no,yes,800240,2021-11-15T15:01:34.000Z,https://drive.google.com/file/d/1RlhIkqW0_qEjkLRbmKA5im4PyL2EBw5W/view?usp=drivesdk
AmazonBay_Mailu_Papua.pdf,AmazonBay_Mailu_Papua.pdf,1qMWqr2z7gWKnrGJZtFvNOUlSVWuNJR-q,1qMWqr2z7gWKnrGJZtFvNOUlSVWuNJR-q,application/pdf,,no,yes,160190573,2023-01-04T05:54:54.000Z,https://drive.google.com/file/d/1qMWqr2z7gWKnrGJZtFvNOUlSVWuNJR-q/view?usp=drivesdk
An Archaeology of Waigeo (English).pdf,An Archaeology of Waigeo (English).pdf,1o3tc8z_guG2pOPTqQF-FpdYuqdYujFqi,1o3tc8z_guG2pOPTqQF-FpdYuqdYujFqi,application/pdf,,no,yes,94795080,2025-04-07T02:03:36.000Z,https://drive.google.com/file/d/1o3tc8z_guG2pOPTqQF-FpdYuqdYujFqi/view?usp=drivesdk
an_indian_trader_in_ancient_bali.pdf,an_indian_trader_in_ancient_bali.pdf,1qbOTZce2qkcl2uSpPqou8Tc77WIBtXvq,1qbOTZce2qkcl2uSpPqou8Tc77WIBtXvq,application/pdf,,no,yes,496016,2023-04-26T09:10:36.000Z,https://drive.google.com/file/d/1qbOTZce2qkcl2uSpPqou8Tc77WIBtXvq/view?usp=drivesdk
"Ancestral_DNA,_Human_Origins,_and_Migrations_----_(6_-_Neanderthals,_Denisovans,_and_Hobbits).pdf","Ancestral_DNA,_Human_Origins,_and_Migrations_----_(6_-_Neanderthals,_Denisovans,_and_Hobbits).pdf",19oQWbm7_viaFuAFFcqX9637OOtpMLqkt,19oQWbm7_viaFuAFFcqX9637OOtpMLqkt,application/pdf,,no,yes,562198,2025-04-25T10:56:30.036Z,https://drive.google.com/file/d/19oQWbm7_viaFuAFFcqX9637OOtpMLqkt/view?usp=drivesdk
"Ancestral_DNA,_Human_Origins,_and_Migrations_----_(7_-_Dispersals_Into_India).pdf","Ancestral_DNA,_Human_Origins,_and_Migrations_----_(7_-_Dispersals_Into_India).pdf",1yY-N7BMv3q68gVftGW8F65cseI9QBS7f,1yY-N7BMv3q68gVftGW8F65cseI9QBS7f,application/pdf,,no,yes,1283560,2025-04-25T10:56:31.719Z,https://drive.google.com/file/d/1yY-N7BMv3q68gVftGW8F65cseI9QBS7f/view?usp=drivesdk
"Ancestral_DNA,_Human_Origins,_and_Migrations_----_(8_-_The_Occupation_of_Southeast_Asia,_Indonesia,_and_Australia).pdf","Ancestral_DNA,_Human_Origins,_and_Migrations_----_(8_-_The_Occupation_of_Southeast_Asia,_Indonesia,_and_Australia).pdf",1PEyB01PulGyQH3hz0bTJ7AjFpDzcmV6m,1PEyB01PulGyQH3hz0bTJ7AjFpDzcmV6m,application/pdf,,no,yes,59757,2025-04-25T10:56:30.549Z,https://drive.google.com/file/d/1PEyB01PulGyQH3hz0bTJ7AjFpDzcmV6m/view?usp=drivesdk
"Ancestral_DNA,_Human_Origins,_and_Migrations_----_(9_-_The_Austronesian_Expansion).pdf","Ancestral_DNA,_Human_Origins,_and_Migrations_----_(9_-_The_Austronesian_Expansion).pdf",1jreF2DlITk2fj6BwwXsaaZ4q3NTIUXiG,1jreF2DlITk2fj6BwwXsaaZ4q3NTIUXiG,application/pdf,,no,yes,857206,2025-04-25T10:56:30.932Z,https://drive.google.com/file/d/1jreF2DlITk2fj6BwwXsaaZ4q3NTIUXiG/view?usp=drivesdk
"Ancestral_DNA,_Human_Origins,_and_Migrations_----_(13_-_The_Agricultural_Revolutions).pdf","Ancestral_DNA,_Human_Origins,_and_Migrations_----_(13_-_The_Agricultural_Revolutions).pdf",1wlUk9_5k-ZuG-XVgE5KNqemk1P10H1Kk,1wlUk9_5k-ZuG-XVgE5KNqemk1P10H1Kk,application/pdf,,no,yes,41049,2025-04-25T10:56:30.831Z,https://drive.google.com/file/d/1wlUk9_5k-ZuG-XVgE5KNqemk1P10H1Kk/view?usp=drivesdk
Ancient Religions of the Austronesian World From Australasia to Taiwan (Julian Baldick) (Z-Library).pdf,Ancient Religions of the Austronesian World From Australasia to Taiwan (Julian Baldick) (Z-Library).pdf,1Nyyi0QYc4CArreE8Tm4JXQTYgNFOV2l-,1Nyyi0QYc4CArreE8Tm4JXQTYgNFOV2l-,application/pdf,,no,yes,1892720,2023-10-22T01:36:05.000Z,https://drive.google.com/file/d/1Nyyi0QYc4CArreE8Tm4JXQTYgNFOV2l-/view?usp=drivesdk
Ancient_Boats_Boat_Timbers_and_Locked_Mortise-and-.pdf,Ancient_Boats_Boat_Timbers_and_Locked_Mortise-and-.pdf,1mZhVfCdzzMFKTyGkN6cCOLI30ipV3dak,1mZhVfCdzzMFKTyGkN6cCOLI30ipV3dak,application/pdf,,no,yes,984885,2022-02-02T08:14:32.000Z,https://drive.google.com/file/d/1mZhVfCdzzMFKTyGkN6cCOLI30ipV3dak/view?usp=drivesdk
AndamanMiddens.pdf,AndamanMiddens.pdf,1hftzwoo-fI6TpyUCLkm8COmkoZdktrvv,1hftzwoo-fI6TpyUCLkm8COmkoZdktrvv,application/pdf,,no,yes,1612658,2023-01-05T13:17:05.000Z,https://drive.google.com/file/d/1hftzwoo-fI6TpyUCLkm8COmkoZdktrvv/view?usp=drivesdk
AndarewaCave_Papua.pdf,AndarewaCave_Papua.pdf,1VwMrcH3CbfJY5VCyAApehlw1IsdLwMbV,1VwMrcH3CbfJY5VCyAApehlw1IsdLwMbV,application/pdf,,no,yes,690334,2022-01-30T15:01:47.000Z,https://drive.google.com/file/d/1VwMrcH3CbfJY5VCyAApehlw1IsdLwMbV/view?usp=drivesdk
"andrea,+lim_2013_72(s2)e1_opt.pdf","andrea,+lim_2013_72(s2)e1_opt.pdf",1Ul07Jb3V6bHKYTkxPYqQVpgMhmOs7xZv,1Ul07Jb3V6bHKYTkxPYqQVpgMhmOs7xZv,application/pdf,,no,yes,3756679,2025-01-03T13:18:53.000Z,https://drive.google.com/file/d/1Ul07Jb3V6bHKYTkxPYqQVpgMhmOs7xZv/view?usp=drivesdk
Animal motifs on rock art in Papua and West Papua.pdf,Animal motifs on rock art in Papua and West Papua.pdf,1-AF3fSPXg-1VvojiVzpm_iNcB6ioIgcJ,1-AF3fSPXg-1VvojiVzpm_iNcB6ioIgcJ,application/pdf,,no,yes,3911655,2025-04-25T10:56:36.808Z,https://drive.google.com/file/d/1-AF3fSPXg-1VvojiVzpm_iNcB6ioIgcJ/view?usp=drivesdk
"Anthropocene_A_New_Introduction_to_World_Prehistor..._----_(4._Peopling_the_World_Human_Dispersals_to_Australia,_the_Americas,_and...).pdf","Anthropocene_A_New_Introduction_to_World_Prehistor..._----_(4._Peopling_the_World_Human_Dispersals_to_Australia,_the_Americas,_and...).pdf",1tGlRYqDYDSF0N8qP1BzmyKnthUfC03jF,1tGlRYqDYDSF0N8qP1BzmyKnthUfC03jF,application/pdf,,no,yes,702613,2025-04-25T10:56:31.176Z,https://drive.google.com/file/d/1tGlRYqDYDSF0N8qP1BzmyKnthUfC03jF/view?usp=drivesdk
arch_0044-8613_1976_num_11_1_1271.pdf,arch_0044-8613_1976_num_11_1_1271.pdf,17jdpq1zIJd16Mc23yU6p1tj2vjqS_3n6,17jdpq1zIJd16Mc23yU6p1tj2vjqS_3n6,application/pdf,,no,yes,12053198,2024-11-02T05:03:44.000Z,https://drive.google.com/file/d/17jdpq1zIJd16Mc23yU6p1tj2vjqS_3n6/view?usp=drivesdk
archaeological_and_palaeontological_research_in_central_flores_east_indonesia_results_of_fieldwork_199798.pdf,archaeological_and_palaeontological_research_in_central_flores_east_indonesia_results_of_fieldwork_199798.pdf,1nG7NOV678eh5nukmeWp0IYu6c0gwfrnE,1nG7NOV678eh5nukmeWp0IYu6c0gwfrnE,application/pdf,,no,yes,2627480,2023-04-26T09:08:09.000Z,https://drive.google.com/file/d/1nG7NOV678eh5nukmeWp0IYu6c0gwfrnE/view?usp=drivesdk
Archaeology in Oceania - 2022 - Perston - Stone‐flaking technology at Leang Bulu Bettue  South Sulawesi  Indonesia.pdf,Archaeology in Oceania - 2022 - Perston - Stone‐flaking technology at Leang Bulu Bettue  South Sulawesi  Indonesia.pdf,1N84c3lhd5np96MHVqybD3SKCiNVEBimJ,1N84c3lhd5np96MHVqybD3SKCiNVEBimJ,application/pdf,,no,yes,6393783,2023-01-02T09:02:46.000Z,https://drive.google.com/file/d/1N84c3lhd5np96MHVqybD3SKCiNVEBimJ/view?usp=drivesdk
archaeology_in_sulawesi_indonesia.pdf,archaeology_in_sulawesi_indonesia.pdf,1S-O274BHsT3AicZPgYrJ50DRZFfuhAvi,1S-O274BHsT3AicZPgYrJ50DRZFfuhAvi,application/pdf,,no,yes,2214547,2023-04-26T09:07:30.000Z,https://drive.google.com/file/d/1S-O274BHsT3AicZPgYrJ50DRZFfuhAvi/view?usp=drivesdk
archaeologysulawesi.pdf,archaeologysulawesi.pdf,1pvGBHMMhZ8DSHClMIra9LJsBqiVh2Te1,1pvGBHMMhZ8DSHClMIra9LJsBqiVh2Te1,application/pdf,,no,yes,14037793,2023-01-05T13:51:20.000Z,https://drive.google.com/file/d/1pvGBHMMhZ8DSHClMIra9LJsBqiVh2Te1/view?usp=drivesdk
Archaeometry - 2018 - Pryce - Copper%E2%80%90base Metallurgy in Metal%E2%80%90Age Bali  Evidence from Gilimanuk  Manikliyu  Pacung .pdf,Archaeometry - 2018 - Pryce - Copper%E2%80%90base Metallurgy in Metal%E2%80%90Age Bali  Evidence from Gilimanuk  Manikliyu  Pacung .pdf,1J_LVPcsm5v5f0QlRxOSablHze6Vx3x4o,1J_LVPcsm5v5f0QlRxOSablHze6Vx3x4o,application/pdf,,no,yes,1304745,2024-10-08T03:57:54.000Z,https://drive.google.com/file/d/1J_LVPcsm5v5f0QlRxOSablHze6Vx3x4o/view?usp=drivesdk
Arkeologi Natuna  Singkapan identitas budaya di gugus kepulauan terdepan Indonesia.pdf,Arkeologi Natuna  Singkapan identitas budaya di gugus kepulauan terdepan Indonesia.pdf,1xO_YTUnm0CJfD3junJXD8R7Ay4Oie-VN,1xO_YTUnm0CJfD3junJXD8R7Ay4Oie-VN,application/pdf,,no,yes,6145752,2025-10-24T12:37:25.000Z,https://drive.google.com/file/d/1xO_YTUnm0CJfD3junJXD8R7Ay4Oie-VN/view?usp=drivesdk
Artikel-BOATS-OF-INDONESIA.pdf,Artikel-BOATS-OF-INDONESIA.pdf,12zjCXlLIVFumiIWiPtPONyKiRFS4YdZU,12zjCXlLIVFumiIWiPtPONyKiRFS4YdZU,application/pdf,,no,yes,476972,2022-01-21T03:15:42.000Z,https://drive.google.com/file/d/12zjCXlLIVFumiIWiPtPONyKiRFS4YdZU/view?usp=drivesdk
"Asian Paleoanthropology From Africa to China and Beyond (Christopher J. Norton, David R. Braun (auth.) etc.) (z-lib.org).pdf","Asian Paleoanthropology From Africa to China and Beyond (Christopher J. Norton, David R. Braun (auth.) etc.) (z-lib.org).pdf",125nN_EnpRITiRV8guM3aPlDJKX5ub4jW,125nN_EnpRITiRV8guM3aPlDJKX5ub4jW,application/pdf,,no,yes,6780473,2023-01-02T06:58:21.000Z,https://drive.google.com/file/d/125nN_EnpRITiRV8guM3aPlDJKX5ub4jW/view?usp=drivesdk
Atambua_WestTimor_Paleoenvironment.pdf,Atambua_WestTimor_Paleoenvironment.pdf,1lLOnzdO0mDN_jmeriW3UN0z9j6bzWTn0,1lLOnzdO0mDN_jmeriW3UN0z9j6bzWTn0,application/pdf,,no,yes,6899246,2022-02-09T03:55:19.000Z,https://drive.google.com/file/d/1lLOnzdO0mDN_jmeriW3UN0z9j6bzWTn0/view?usp=drivesdk
Atlas Pelabuhan-Pelabuhan Bersejarah di Indonesia by Didik Pradjoko  Bambang Budi Utomo (z-lib.org).pdf,Atlas Pelabuhan-Pelabuhan Bersejarah di Indonesia by Didik Pradjoko  Bambang Budi Utomo (z-lib.org).pdf,1Rp4D9duQsIHl2Ck-ByDy1r7cjMLwUFdA,1Rp4D9duQsIHl2Ck-ByDy1r7cjMLwUFdA,application/pdf,,no,yes,21955820,2022-01-17T02:42:57.000Z,https://drive.google.com/file/d/1Rp4D9duQsIHl2Ck-ByDy1r7cjMLwUFdA/view?usp=drivesdk
Austronesia_Karama_Mamuju_Sulawesi.pdf,Austronesia_Karama_Mamuju_Sulawesi.pdf,1hcukKO-jtjpTYIJEUjbtVrW2LMQd6GVk,1hcukKO-jtjpTYIJEUjbtVrW2LMQd6GVk,application/pdf,,no,yes,57954830,2023-01-04T05:49:49.000Z,https://drive.google.com/file/d/1hcukKO-jtjpTYIJEUjbtVrW2LMQd6GVk/view?usp=drivesdk
AustronesiaExpansion.pdf,AustronesiaExpansion.pdf,12sqfllGEdZvgKuqJh06KdbKqnsmrQGWS,12sqfllGEdZvgKuqJh06KdbKqnsmrQGWS,application/pdf,,no,yes,797293,2023-04-26T07:45:33.000Z,https://drive.google.com/file/d/12sqfllGEdZvgKuqJh06KdbKqnsmrQGWS/view?usp=drivesdk
Austronesian Expansion_geneticstudies.pdf,Austronesian Expansion_geneticstudies.pdf,11O48BDx-rUQ7B4jxZHPafv17TiPgPO32,11O48BDx-rUQ7B4jxZHPafv17TiPgPO32,application/pdf,,no,yes,797293,2022-02-09T04:50:00.000Z,https://drive.google.com/file/d/11O48BDx-rUQ7B4jxZHPafv17TiPgPO32/view?usp=drivesdk
Austronesian Root Theory An Essay on the Limits of Morphology (Robert A. Blust) (Z-Library).pdf,Austronesian Root Theory An Essay on the Limits of Morphology (Robert A. Blust) (Z-Library).pdf,1J0PWXgRMEOaPmWjVzDJUUcaCbXo4nPA4,1J0PWXgRMEOaPmWjVzDJUUcaCbXo4nPA4,application/pdf,,no,yes,14480411,2023-10-22T01:37:24.000Z,https://drive.google.com/file/d/1J0PWXgRMEOaPmWjVzDJUUcaCbXo4nPA4/view?usp=drivesdk
"Austronesian Traces at Gede Cave, Nusa Penida Island, Bali.pdf","Austronesian Traces at Gede Cave, Nusa Penida Island, Bali.pdf",1mCeuqlrwq2_lJr8-0_uFhW3M8Cd2IAlx,1mCeuqlrwq2_lJr8-0_uFhW3M8Cd2IAlx,application/pdf,,no,yes,1112034,2022-01-22T13:49:04.000Z,https://drive.google.com/file/d/1mCeuqlrwq2_lJr8-0_uFhW3M8Cd2IAlx/view?usp=drivesdk
Austronesian_influence_and_Transeurasian_ancestry_.pdf,Austronesian_influence_and_Transeurasian_ancestry_.pdf,1bp58b9Dk7d4_FvPvcTSN8GfYj4eoMLhL,1bp58b9Dk7d4_FvPvcTSN8GfYj4eoMLhL,application/pdf,,no,yes,575319,2022-01-06T13:06:42.000Z,https://drive.google.com/file/d/1bp58b9Dk7d4_FvPvcTSN8GfYj4eoMLhL/view?usp=drivesdk
AustronesianLang.pdf,AustronesianLang.pdf,1Cr5H4HpYtNQQ13QFSOY93kIhAW_zDtLR,1Cr5H4HpYtNQQ13QFSOY93kIhAW_zDtLR,application/pdf,,no,yes,8448644,2022-01-07T06:56:26.000Z,https://drive.google.com/file/d/1Cr5H4HpYtNQQ13QFSOY93kIhAW_zDtLR/view?usp=drivesdk
Austronesians.pdf,Austronesians.pdf,1iCFogx--Nju8z7aiONI3hA_DWuJ6XQZC,1iCFogx--Nju8z7aiONI3hA_DWuJ6XQZC,application/pdf,,no,yes,168497,2022-02-09T05:03:59.000Z,https://drive.google.com/file/d/1iCFogx--Nju8z7aiONI3hA_DWuJ6XQZC/view?usp=drivesdk
b8e91202d2c5248e33_cave art (1).png,b8e91202d2c5248e33_cave art (1).png,17wNE8ESdv3OxKalpfTgsqPtJ7BhNhxcK,17wNE8ESdv3OxKalpfTgsqPtJ7BhNhxcK,image/jpeg,,no,no,194816,2022-01-21T05:00:34.000Z,https://drive.google.com/file/d/17wNE8ESdv3OxKalpfTgsqPtJ7BhNhxcK/view?usp=drivesdk
b8e91202d2c5248e33_cave art.jpg,b8e91202d2c5248e33_cave art.jpg,1O3_JrssQUljA1YGmBhAnOLzNdnZyWMcP,1O3_JrssQUljA1YGmBhAnOLzNdnZyWMcP,image/jpeg,,no,no,194816,2022-01-21T05:00:18.000Z,https://drive.google.com/file/d/1O3_JrssQUljA1YGmBhAnOLzNdnZyWMcP/view?usp=drivesdk
b20535351-Anggraeni_.pdf,b20535351-Anggraeni_.pdf,1-Oi0dE-briWZ0wWK0qqx5ozDb0AZVC2v,1-Oi0dE-briWZ0wWK0qqx5ozDb0AZVC2v,application/pdf,,no,yes,92532263,2023-01-04T16:04:42.000Z,https://drive.google.com/file/d/1-Oi0dE-briWZ0wWK0qqx5ozDb0AZVC2v/view?usp=drivesdk
b29827322.pdf,b29827322.pdf,1qakxpEDR2nyyOvgWLIORficUGM7Wam_8,1qakxpEDR2nyyOvgWLIORficUGM7Wam_8,application/pdf,,no,yes,22290468,2025-01-22T04:15:48.000Z,https://drive.google.com/file/d/1qakxpEDR2nyyOvgWLIORficUGM7Wam_8/view?usp=drivesdk
Backdrop Diversity.jpg,Backdrop Diversity.jpg,1TnuUlyLEwTKL59pPvoZkuZzEJquhoUNq,1TnuUlyLEwTKL59pPvoZkuZzEJquhoUNq,image/jpeg,,no,no,3901704,2022-01-23T02:16:00.000Z,https://drive.google.com/file/d/1TnuUlyLEwTKL59pPvoZkuZzEJquhoUNq/view?usp=drivesdk
Backdrop Geologi.jpg,Backdrop Geologi.jpg,1HLv3v7c4VGMS_56oePPpyEDhmTP3aww0,1HLv3v7c4VGMS_56oePPpyEDhmTP3aww0,image/jpeg,,no,no,2931987,2022-01-23T02:15:22.000Z,https://drive.google.com/file/d/1HLv3v7c4VGMS_56oePPpyEDhmTP3aww0/view?usp=drivesdk
"Bahasa Gayo by Baihaqi A.K., Abdul Gani Asyik, Surya Nola Latif, Sulaiman Sanusi (z-lib.org).pdf","Bahasa Gayo by Baihaqi A.K., Abdul Gani Asyik, Surya Nola Latif, Sulaiman Sanusi (z-lib.org).pdf",1Ady7J_R7RM0eLbkgQNLQxhe2dKlkyEKI,1Ady7J_R7RM0eLbkgQNLQxhe2dKlkyEKI,application/pdf,,no,yes,20856682,2022-01-12T08:32:57.000Z,https://drive.google.com/file/d/1Ady7J_R7RM0eLbkgQNLQxhe2dKlkyEKI/view?usp=drivesdk
Bahasa Karo by Henry Guntur Tarigan  Djago Tarigan (z-lib.org).pdf,Bahasa Karo by Henry Guntur Tarigan  Djago Tarigan (z-lib.org).pdf,1v-jeIvnVZeBTdU633v_PMpldclYlEQKD,1v-jeIvnVZeBTdU633v_PMpldclYlEQKD,application/pdf,,no,yes,19035185,2022-01-12T08:30:26.000Z,https://drive.google.com/file/d/1v-jeIvnVZeBTdU633v_PMpldclYlEQKD/view?usp=drivesdk
Balang Metti SiteLate Toalean Technology.pdf,Balang Metti SiteLate Toalean Technology.pdf,1jlXgJ7d-NEB7r89tJeB98cwCMsP4F1pg,1jlXgJ7d-NEB7r89tJeB98cwCMsP4F1pg,application/pdf,,no,yes,4928453,2022-01-15T16:05:20.000Z,https://drive.google.com/file/d/1jlXgJ7d-NEB7r89tJeB98cwCMsP4F1pg/view?usp=drivesdk
BatujayaAzbestos.pdf,BatujayaAzbestos.pdf,1yMtCW5efs6a_1AcmtbO_MWR0h_qjePhE,1yMtCW5efs6a_1AcmtbO_MWR0h_qjePhE,application/pdf,,no,yes,5697283,2022-02-10T04:57:56.000Z,https://drive.google.com/file/d/1yMtCW5efs6a_1AcmtbO_MWR0h_qjePhE/view?usp=drivesdk
BatuSindu_Natuna_Neolithic.pdf,BatuSindu_Natuna_Neolithic.pdf,1bMlrQqElKHf89FPblJlanmg8hLCRoqbz,1bMlrQqElKHf89FPblJlanmg8hLCRoqbz,application/pdf,,no,yes,1719539,2022-01-13T05:26:44.000Z,https://drive.google.com/file/d/1bMlrQqElKHf89FPblJlanmg8hLCRoqbz/view?usp=drivesdk
Beads Kalimantan.pdf,Beads Kalimantan.pdf,1O2G686Sh5d5Pk0uQoWCt9kaQiLEgn6JS,1O2G686Sh5d5Pk0uQoWCt9kaQiLEgn6JS,application/pdf,,no,yes,20295202,2023-09-26T22:41:01.000Z,https://drive.google.com/file/d/1O2G686Sh5d5Pk0uQoWCt9kaQiLEgn6JS/view?usp=drivesdk
Bellwood_Prehistory.pdf,Bellwood_Prehistory.pdf,1y1DxQzt4eS9E0t_SNcZwbJ679w-SCIJc,1y1DxQzt4eS9E0t_SNcZwbJ679w-SCIJc,application/pdf,,no,yes,7324202,2021-07-19T11:18:13.000Z,https://drive.google.com/file/d/1y1DxQzt4eS9E0t_SNcZwbJ679w-SCIJc/view?usp=drivesdk
Berita Penelitian Arkeologi No.17..pdf,Berita Penelitian Arkeologi No.17..pdf,1c6D8565UkpTFcC1a1H7xcj5G9HOYJqe3,1c6D8565UkpTFcC1a1H7xcj5G9HOYJqe3,application/pdf,,no,yes,14217445,2022-01-15T10:20:04.000Z,https://drive.google.com/file/d/1c6D8565UkpTFcC1a1H7xcj5G9HOYJqe3/view?usp=drivesdk
Berkenalan dengan Sasambo by Bunyamin (z-lib.org).pdf,Berkenalan dengan Sasambo by Bunyamin (z-lib.org).pdf,1AMimI9-EF_tVlqIIaMqcDZHVomIcv1Qt,1AMimI9-EF_tVlqIIaMqcDZHVomIcv1Qt,application/pdf,,no,yes,1011138,2022-01-13T04:57:58.000Z,https://drive.google.com/file/d/1AMimI9-EF_tVlqIIaMqcDZHVomIcv1Qt/view?usp=drivesdk
Bessé’_cranium.png,Bessé’_cranium.png,1YQJMholxfqcwkvENKYnLObSbgL4L76Iw,1YQJMholxfqcwkvENKYnLObSbgL4L76Iw,image/png,,no,no,1134784,2022-12-29T08:52:28.000Z,https://drive.google.com/file/d/1YQJMholxfqcwkvENKYnLObSbgL4L76Iw/view?usp=drivesdk
Beyond_the_Java_Sea_Art_of_Indonesias_Ou.pdf,Beyond_the_Java_Sea_Art_of_Indonesias_Ou.pdf,18auvCRqwN-kR1yaWHOganGR1nhJkfBTA,18auvCRqwN-kR1yaWHOganGR1nhJkfBTA,application/pdf,,no,yes,68592774,2022-01-18T06:35:21.000Z,https://drive.google.com/file/d/18auvCRqwN-kR1yaWHOganGR1nhJkfBTA/view?usp=drivesdk
Bietsetal.2021-ColloqueLaPrhistoiresouslestropiques.pdf,Bietsetal.2021-ColloqueLaPrhistoiresouslestropiques.pdf,1OCim8TxfT9xw3e6w8agG77vXZbrkeA4K,1OCim8TxfT9xw3e6w8agG77vXZbrkeA4K,application/pdf,,no,yes,81297,2025-01-01T11:13:09.000Z,https://drive.google.com/file/d/1OCim8TxfT9xw3e6w8agG77vXZbrkeA4K/view?usp=drivesdk
"Bioarchaeology of Southeast Asia (Marc Oxenham, Nancy Tayles) (z-lib.org).pdf","Bioarchaeology of Southeast Asia (Marc Oxenham, Nancy Tayles) (z-lib.org).pdf",1eaNJtwRQfptVNYx9AucbtTEm_3EaNTIT,1eaNJtwRQfptVNYx9AucbtTEm_3EaNTIT,application/pdf,,no,yes,3018315,2023-01-04T05:19:57.000Z,https://drive.google.com/file/d/1eaNJtwRQfptVNYx9AucbtTEm_3EaNTIT/view?usp=drivesdk
BioculturalHistoryNusantara.pdf,BioculturalHistoryNusantara.pdf,1HovrW2pKEgEAOntfKvSn7JVmQiYNKk0a,1HovrW2pKEgEAOntfKvSn7JVmQiYNKk0a,application/pdf,,no,yes,1559122,2023-01-05T13:21:26.000Z,https://drive.google.com/file/d/1HovrW2pKEgEAOntfKvSn7JVmQiYNKk0a/view?usp=drivesdk
Bird_2005_QSR_sundaland.pdf,Bird_2005_QSR_sundaland.pdf,1iLJJhA4IyD_PFX6exNIRemt9gAdqWJeB,1iLJJhA4IyD_PFX6exNIRemt9gAdqWJeB,application/pdf,,no,yes,835746,2022-02-28T10:06:36.000Z,https://drive.google.com/file/d/1iLJJhA4IyD_PFX6exNIRemt9gAdqWJeB/view?usp=drivesdk
bmsap-12338.pdf,bmsap-12338.pdf,1ivCoVU3h55r2Ek04fSP5QROnEq8RfyqH,1ivCoVU3h55r2Ek04fSP5QROnEq8RfyqH,application/pdf,,no,yes,113384,2025-01-22T03:52:47.000Z,https://drive.google.com/file/d/1ivCoVU3h55r2Ek04fSP5QROnEq8RfyqH/view?usp=drivesdk
bmsap-14473.pdf,bmsap-14473.pdf,1MsEA6FQm-8Y0sO1WuGAQpU6TiwjnnH_p,1MsEA6FQm-8Y0sO1WuGAQpU6TiwjnnH_p,application/pdf,,no,yes,31533,2025-01-22T03:51:18.000Z,https://drive.google.com/file/d/1MsEA6FQm-8Y0sO1WuGAQpU6TiwjnnH_p/view?usp=drivesdk
bmsap-14479.pdf,bmsap-14479.pdf,1iNofsy6hn_R_zCGlR9yhm5MB7MT9a-wC,1iNofsy6hn_R_zCGlR9yhm5MB7MT9a-wC,application/pdf,,no,yes,108551,2025-01-22T03:51:21.000Z,https://drive.google.com/file/d/1iNofsy6hn_R_zCGlR9yhm5MB7MT9a-wC/view?usp=drivesdk
Boesl et al. - 2025 - A submerged landscape at the entrance of Sahul.pdf,Boesl et al. - 2025 - A submerged landscape at the entrance of Sahul.pdf,1VXBpEFMndJpWEQgHbDuocuOvN6ZEdIFU,1VXBpEFMndJpWEQgHbDuocuOvN6ZEdIFU,application/pdf,,no,yes,4536047,2025-04-08T06:00:53.000Z,https://drive.google.com/file/d/1VXBpEFMndJpWEQgHbDuocuOvN6ZEdIFU/view?usp=drivesdk
Bomo-Teleng_StoneAdzeWorkshop.pdf,Bomo-Teleng_StoneAdzeWorkshop.pdf,1YVz69rBo3FbSh0iu-GdzudhYgEai-eR-,1YVz69rBo3FbSh0iu-GdzudhYgEai-eR-,application/pdf,,no,yes,99774993,2023-01-04T05:58:41.000Z,https://drive.google.com/file/d/1YVz69rBo3FbSh0iu-GdzudhYgEai-eR-/view?usp=drivesdk
Bondowoso1.pdf,Bondowoso1.pdf,1Ofhyq1D-xBpivfEnTeEqUebSusDgM5LG,1Ofhyq1D-xBpivfEnTeEqUebSusDgM5LG,application/pdf,,no,yes,1114131,2022-01-04T16:10:02.000Z,https://drive.google.com/file/d/1Ofhyq1D-xBpivfEnTeEqUebSusDgM5LG/view?usp=drivesdk
BondowosoArtefacts.pdf,BondowosoArtefacts.pdf,1bUorugPFbexetPJ-OsadCZPqqcZVl0an,1bUorugPFbexetPJ-OsadCZPqqcZVl0an,application/pdf,,no,yes,1653629,2022-12-30T03:48:51.000Z,https://drive.google.com/file/d/1bUorugPFbexetPJ-OsadCZPqqcZVl0an/view?usp=drivesdk
Borneo_Menyingkap_gua_prasejarah.pdf,Borneo_Menyingkap_gua_prasejarah.pdf,1DeF-XGpVqqc1_fujBpBSOp_mMR9OWx8Z,1DeF-XGpVqqc1_fujBpBSOp_mMR9OWx8Z,application/pdf,,no,yes,80241241,2025-05-18T03:29:25.000Z,https://drive.google.com/file/d/1DeF-XGpVqqc1_fujBpBSOp_mMR9OWx8Z/view?usp=drivesdk
