IDArkeoGIS;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;IdArk;IdPactols;IdAat
;Portable Objects / Artefacts;Vegetal - organic materials;;;;;;
;Portable Objects / Artefacts;Glass;;;;;;
;Portable Objects / Artefacts;Bone;;;;;;
;Portable Objects / Artefacts;Others;;;;;;
;Portable Objects / Artefacts;Ceramic;;;;;;
;Portable Objects / Artefacts;Metal;;;;;;
;Portable Objects / Artefacts;Stone;;;;;;
;Portable Objects / Artefacts;Ceramic;Container;;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;;;;;
;Portable Objects / Artefacts;Ceramic;Funerary Urn;;;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;;;;;
;Portable Objects / Artefacts;Ceramic;Others;;;;;
;Portable Objects / Artefacts;Ceramic;Container;Amphora;;;;
;Portable Objects / Artefacts;Ceramic;Container;Dolium;;;;
;Portable Objects / Artefacts;Ceramic;Container;Others;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Jar;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Goblet;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Urn;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Bottle;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Lid;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Sieve;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Funnel;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Mortar;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Cup;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Plate;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Miniature pot;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Others;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Undocumented;;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Jar;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Jar;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Jar;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Goblet;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Goblet;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Goblet;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Urn;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Urn;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Urn;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Bottle;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Bottle;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Bottle;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Lid;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Lid;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Lid;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Sieve;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Sieve;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Sieve;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Funnel;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Funnel;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Funnel;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Mortar;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Mortar;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Mortar;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Cup;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Cup;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Cup;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Plate;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Plate;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Plate;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Miniature pot;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Miniature pot;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Miniature pot;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Others;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Others;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Others;Both;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Undocumented;Import;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Undocumented;Local;;;
;Portable Objects / Artefacts;Ceramic;Cockery;Undocumented;Both;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Tile;;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Hypocaust;;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Partition;;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Brick;;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Others;;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Tile;Inscription;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Hypocaust;Inscription;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Partition;Inscription;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Brick;Inscription;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Others;Inscription;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Others;Stove pots;;;
;Portable Objects / Artefacts;Ceramic;Architectural Terra-cotta;Others;Stove tiles;;;
;Portable Objects / Artefacts;Ceramic;Others;Statuette;;;;
;Portable Objects / Artefacts;Ceramic;Others;Lamp;;;;
;Portable Objects / Artefacts;Ceramic;Others;Textile;;;;
;Portable Objects / Artefacts;Ceramic;Others;Jewellery;;;;
;Portable Objects / Artefacts;Ceramic;Others;Games;;;;
;Portable Objects / Artefacts;Ceramic;Others;Tokens;;;;
;Portable Objects / Artefacts;Ceramic;Others;Andiron;;;;
;Portable Objects / Artefacts;Ceramic;Others;Sling;;;;
;Portable Objects / Artefacts;Ceramic;Others;Crucible;;;;
;Portable Objects / Artefacts;Ceramic;Others;Briqueting;;;;
;Portable Objects / Artefacts;Ceramic;Others;Perfume burner;;;;
;Portable Objects / Artefacts;Metal;Weaponry;;;;;
;Portable Objects / Artefacts;Metal;Cockery;;;;;
;Portable Objects / Artefacts;Metal;Harness;;;;;
;Portable Objects / Artefacts;Metal;Coins;;;;;
;Portable Objects / Artefacts;Metal;Jewellery;;;;;
;Portable Objects / Artefacts;Metal;Others;;;;;
;Portable Objects / Artefacts;Metal;Tools;;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Helmet;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Sword;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Spear;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Schield;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Breastplate;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Axe;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Sling;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Arrowhead;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Dagger;;;;
;Portable Objects / Artefacts;Metal;Weaponry;Others;;;;
;Portable Objects / Artefacts;Metal;Harness;Bit;;;;
;Portable Objects / Artefacts;Metal;Harness;Buckles;;;;
;Portable Objects / Artefacts;Metal;Harness;Horse-boot;;;;
;Portable Objects / Artefacts;Metal;Harness;Cart;;;;
;Portable Objects / Artefacts;Metal;Coins;Gold;;;;
;Portable Objects / Artefacts;Metal;Coins;Silver;;;;
;Portable Objects / Artefacts;Metal;Coins;Bronze;;;;
;Portable Objects / Artefacts;Metal;Coins;Pewter;;;;
;Portable Objects / Artefacts;Metal;Coins;Electrum;;;;
;Portable Objects / Artefacts;Metal;Coins;Plated coin;;;;
;Portable Objects / Artefacts;Metal;Coins;Counterfeit currency;;;;
;Portable Objects / Artefacts;Metal;Coins;Others;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Fibula;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Pin;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Armring;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Belt;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Pendant;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Earring;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Others;;;;
;Portable Objects / Artefacts;Metal;Jewellery;Armring;Torque;;;
;Portable Objects / Artefacts;Metal;Jewellery;Armring;Bracelet;;;
;Portable Objects / Artefacts;Metal;Jewellery;Armring;Ring;;;
;Portable Objects / Artefacts;Metal;Jewellery;Armring;Anklets;;;
;Portable Objects / Artefacts;Metal;Others;Ingots;;;;
;Portable Objects / Artefacts;Metal;Others;Slag;;;;
;Portable Objects / Artefacts;Metal;Others;Statuette;;;;
;Portable Objects / Artefacts;Metal;Tools;Sickle;;;;
;Portable Objects / Artefacts;Metal;Tools;Hammer;;;;
;Portable Objects / Artefacts;Metal;Tools;Axe;;;;
;Portable Objects / Artefacts;Metal;Tools;Knife;;;;
;Portable Objects / Artefacts;Metal;Tools;Schears;;;;
;Portable Objects / Artefacts;Metal;Tools;Nails;;;;
;Portable Objects / Artefacts;Metal;Tools;Toiletry;;;;
;Portable Objects / Artefacts;Metal;Tools;Weights;;;;
;Portable Objects / Artefacts;Metal;Tools;Cold chisel;;;;
;Portable Objects / Artefacts;Metal;Tools;Others;;;;
;Portable Objects / Artefacts;Stone;Mosaic;;;;;
;Portable Objects / Artefacts;Stone;Statuary;;;;;
;Portable Objects / Artefacts;Stone;Tools;;;;;
;Portable Objects / Artefacts;Stone;Weaponry;;;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;;;;;
;Portable Objects / Artefacts;Stone;Others;;;;;
;Portable Objects / Artefacts;Stone;Raw material;;;;;
;Portable Objects / Artefacts;Stone;Jewellery;;;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;;;;
;Portable Objects / Artefacts;Stone;Tools;Others;;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;Sandstone;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;Limestone;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;Baslalt;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;Rhyolith;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;Flint;;;
;Portable Objects / Artefacts;Stone;Tools;Grinding;Others;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;Sandstone;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;Limestone;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;Baslalt;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;Rhyolith;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;Flint;;;
;Portable Objects / Artefacts;Stone;Tools;Axe;Others;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;Sandstone;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;Limestone;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;Baslalt;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;Rhyolith;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;Flint;;;
;Portable Objects / Artefacts;Stone;Tools;Scraper;Others;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;Sandstone;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;Limestone;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;Baslalt;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;Rhyolith;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;Flint;;;
;Portable Objects / Artefacts;Stone;Tools;Polisher;Others;;;
;Portable Objects / Artefacts;Stone;Tools;Others;Sandstone;;;
;Portable Objects / Artefacts;Stone;Tools;Others;Limestone;;;
;Portable Objects / Artefacts;Stone;Tools;Others;Baslalt;;;
;Portable Objects / Artefacts;Stone;Tools;Others;Rhyolith;;;
;Portable Objects / Artefacts;Stone;Tools;Others;Flint;;;
;Portable Objects / Artefacts;Stone;Tools;Others;Others;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Sandstone;;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Limestone;;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Marble;;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Others;;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Sandstone;Inscription;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Sandstone;Decoration;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Limestone;Inscription;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Limestone;Decoration;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Marble;Inscription;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Marble;Decoration;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Others;Inscription;;;
;Portable Objects / Artefacts;Stone;Architectural Stone;Others;Decoration;;;
;Portable Objects / Artefacts;Stone;Statuary;Sandstone;;;;
;Portable Objects / Artefacts;Stone;Statuary;Limestone;;;;
;Portable Objects / Artefacts;Stone;Statuary;Marble;;;;
;Portable Objects / Artefacts;Stone;Statuary;Others;;;;
;Portable Objects / Artefacts;Stone;Statuary;Sandstone;Inscription;;;
;Portable Objects / Artefacts;Stone;Statuary;Limestone;Inscription;;;
;Portable Objects / Artefacts;Stone;Statuary;Marble;Inscription;;;
;Portable Objects / Artefacts;Stone;Statuary;Others;Inscription;;;
;Portable Objects / Artefacts;Stone;Others;Boundary Stone;;;;
;Portable Objects / Artefacts;Stone;Others;Stele;;;;
;Portable Objects / Artefacts;Stone;Others;Sarcophagus;;;;
;Portable Objects / Artefacts;Stone;Others;Others;;;;
;Portable Objects / Artefacts;Stone;Others;Boundary Stone;Inscription;;;
;Portable Objects / Artefacts;Stone;Others;Stele;Inscription;;;
;Portable Objects / Artefacts;Stone;Others;Sarcophagus;Inscription;;;
;Portable Objects / Artefacts;Bone;Animal bones;;;;;
;Portable Objects / Artefacts;Bone;Human bones;;;;;
;Portable Objects / Artefacts;Bone;Unknown;;;;;
;Portable Objects / Artefacts;Bone;Human bones;Others;;;;
;Portable Objects / Artefacts;Bone;Human bones;Marquetry;;;;
;Portable Objects / Artefacts;Bone;Human bones;Tools;;;;
;Portable Objects / Artefacts;Bone;Human bones;Jewellery;;;;
;Portable Objects / Artefacts;Bone;Animal bones;Marquetry;;;;
;Portable Objects / Artefacts;Bone;Animal bones;Tools;;;;
;Portable Objects / Artefacts;Bone;Animal bones;Jewellery;;;;
;Portable Objects / Artefacts;Bone;Animal bones;Others;;;;
;Portable Objects / Artefacts;Bone;Unknown;Marquetry;;;;
;Portable Objects / Artefacts;Bone;Unknown;Tools;;;;
;Portable Objects / Artefacts;Bone;Unknown;Jewellery;;;;
;Portable Objects / Artefacts;Bone;Unknown;Others;;;;
;Portable Objects / Artefacts;Glass;Jewellery;;;;;
;Portable Objects / Artefacts;Glass;Cockery;;;;;
;Portable Objects / Artefacts;Glass;Window;;;;;
;Portable Objects / Artefacts;Glass;Others;;;;;
;Portable Objects / Artefacts;Glass;Jewellery;Pearl;;;;
;Portable Objects / Artefacts;Glass;Jewellery;Bracelet;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Jewellery;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Watercraft;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Building component;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Furniture;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Equipement;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Barrel;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Cockery;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Tools;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Statuary;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Wickerwork;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Rope;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Leather;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Textile;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Others;;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Watercraft;Rowboat;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Watercraft;Pirogue;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Watercraft;Vessel;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Building component;Casing;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Building component;Shingle;;;;
;Portable Objects / Artefacts;Others;Coating;;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Amber;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Lignite;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant frog;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant bird;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant lizard;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant anthropomorphic;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant anthropozoomorphic;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant other animal;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant undetermined shape;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank frog;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank bird;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank lizard;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank anthropomorphic;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank anthropozoomorphic;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank other animal;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Pendant blank undetermined shape;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead discoid;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead cylindrical;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead barrel;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead bitronconical;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead spherical;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead plano-convex;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead other shape;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Jewellery;Shell;;;;
;Portable Objects / Artefacts;Vegetal - organic materials;Jewellery;Coral;;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Agate;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Albite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Amethyst;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Anorthite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Aventurine;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Barite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Limestone;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Calcite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Chlorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Carnelian;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Diorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Jasper;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Jet;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Malachite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Marble;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Nephrite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Paragonite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Prehnite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Quartz;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Serpentine;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Steatite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Sudoite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Tufa;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Turquoise;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Variscite;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Other material;;;
;Portable Objects / Artefacts;Stone;Raw material;Block;Undocumented;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Agate;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Albite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Amethyst;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Anorthite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Aventurine;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Barite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Limestone;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Calcite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Chlorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Carnelian;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Diorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Jasper;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Jet;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Malachite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Marble;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Nephrite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Paragonite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Prehnite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Quartz;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Serpentine;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Steatite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Sudoite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Tufa;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Turquoise;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Variscite;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Other material;;;
;Portable Objects / Artefacts;Stone;Raw material;Chip;Undocumented;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Agate;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Albite;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Amethyst;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Anorthite;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Aventurine;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Barite;;;
;Portable Objects / Artefacts;Stone;Raw material;Pebble;Limestone;;;
