site_name,doi,source_url
Ceruk Ida Malangi,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk La Nsafora,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk La Podo,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Lakan Taghu,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Lakan Taghu Ceruk La Podo Gua,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Lakan Taghu Ceruk Lakan Taghu,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Lasabo,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Lasabo A,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Lasabo B,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Sugi Patani,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Tangga Ara,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Anawai,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Andomo,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Andomo Tooth Diameter,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Batti,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Bulu Sipong,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Harimau,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Jing Maros,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Kabori,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Kabori Gua Kabori,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua La Kolumbu,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Lakan Taghu,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Lampetia,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Lampetia AD,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Mardua,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Mentanduno,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Metanduno,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Metanduno Gua Metanduno,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Pasaung,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Pominsa,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Pominsa In,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Pondoa,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Prasejarah,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Sambangoala,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Sambangoala Gua Sambangoala,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Sireh,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Sireh CAMS-725 ANU,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Sugi Patani,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Sumpangbita,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Talimbue,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Tengkorak,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Toko Gua Wa Bose Lasobo Gua,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Uhallie,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Gua Wa Bose,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Arandangana,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Balisao,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Barugayya Maros,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Batu T,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Batu Tunpa,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Buida,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Buida Leang Buida,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Buida One,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Buidane,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Bulu Bettue,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Burung,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Cakondo,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Jarie Maros,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Jing,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Karassak,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Karassaq,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Leang,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Mande,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Paja,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Paja TaengSomba Opu Figure,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Sampeang Maros,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Sarru,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Sarru Rockshelter,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Timpalo,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Timpuseng,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Timpuseng Maros,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Tuwo Mane,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Ululeba,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Leang Warra,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Lene Hara Cave,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Liang Arandangana,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Liang Bua,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Liang Datu,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Liang Kabori,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Liang Kaung,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Liang Lemdubu,https://doi.org/10.1080/1363981022000064357,https://doi.org/10.1080/1363981022000064357
Ceruk Ida Malangi,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk La Nsafora,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk La Podo,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Lakan Taghu,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Lakan Taghu Ceruk La Podo Gua,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Lakan Taghu Ceruk Lakan Taghu,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Lasabo,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Lasabo A,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Lasabo B,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Sugi Patani,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Ceruk Tangga Ara,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Anawai,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Andomo,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Andomo Tooth Diameter,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Batti,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Bulu Sipong,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Harimau,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Jing Maros,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Kabori,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Kabori Gua Kabori,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua La Kolumbu,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Lakan Taghu,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Lampetia,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Lampetia AD,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Mardua,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Mentanduno,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Metanduno,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Metanduno Gua Metanduno,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Pasaung,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Pominsa,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Pominsa In,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Pondoa,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Prasejarah,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Sambangoala,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Sambangoala Gua Sambangoala,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Sireh,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Sireh CAMS-725 ANU,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Sugi Patani,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Sumpangbita,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Talimbue,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Tengkorak,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Toko Gua Wa Bose Lasobo Gua,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Uhallie,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Gua Wa Bose,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
Leang Arandangana,https://doi.org/10.1080/13639810802016117,https://doi.org/10.1080/13639810802016117
