SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_708;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Occipital;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 19. Occipital fragment. 1970. Kabuh.
IPAD_709;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Parietal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 20. Temporal and parietal fragments. 1970/1971. Kabuh.
IPAD_710;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 21. Lt. mandible, M3. 1973. Probably Kabuh. Mandible E, see Kaifu et al. 2005a:506.
IPAD_711;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 22. Mandible, Lt. I2-M1, Rt. P4-M2-3 + Lt. M2-3, Rt. M3. 1974. Probably Upper Pucangan. Mandible F.
IPAD_712;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 23. Endocast. 1975. Kabuh.
IPAD_713;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Temporal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 26. L. temporal. Pucangan.
IPAD_714;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 27b. Cranium, L. and R. P2-M2, RP1, LM3. Pucangan. Very crushed.
IPAD_715;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Parietal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 31b. Parietals and occipital. 1979. Sangiran Grenzbank. Meganthropus II.
IPAD_716;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 33b. Mandible, R. M2. 1979. Sangiran Grenzbank. Mandible H, BK 7905.
IPAD_717;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Temporal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 34. Temporal endocast. 1980. Kabuh.
IPAD_718;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 41b. Calotte.
IPAD_719;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Kritjikan. 1970. Katalog Homo erectus Sangiran.
IPAD_720;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Ja 7801. Katalog Homo erectus Sangiran.
IPAD_721;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sb 7904. 1979. Katalog Homo erectus Sangiran.
IPAD_722;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Bk 7905. Mandible. 1979. Katalog Homo erectus Sangiran, Mandible H.
IPAD_723;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Arjuna 9. 1988. Katalog Homo erectus Sangiran.
IPAD_724;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Arjuna 13. 1988. Katalog Homo erectus Sangiran.
IPAD_725;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Hanoman 13. 1988/1992. Katalog Homo erectus Sangiran.
IPAD_726;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Tjg-1993.05. Skull. 1993. Katalog Homo erectus Sangiran, Skull IX.
IPAD_727;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Frontal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Bp 9408. Frontal fragment. 1994. Katalog Homo erectus Sangiran.
IPAD_728;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Teeth;Indeterminate;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Ng 9603. M1. 1996. Katalog Homo erectus Sangiran.
IPAD_729;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Occipital;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Bu 9604. Occipital fragment. 1996. Katalog Homo erectus Sangiran.
IPAD_730;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Brahmana 3. Katalog Homo erectus Sangiran.
IPAD_731;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Meganthropus D. Mandible corpus fragment. 1993. Katalog Homo erectus Sangiran.
IPAD_732;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Meganthropus III. Katalog Homo erectus Sangiran.
IPAD_733;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Cranium 0104. Cranium fragment. Katalog Homo erectus Sangiran.
IPAD_734;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Cranium 0105. Cranium fragment. Katalog Homo erectus Sangiran.
IPAD_735;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Cranium 0106. Cranium fragment. Katalog Homo erectus Sangiran.
IPAD_736;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Postcranial;Lower limb;Femur;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Femur 0114. Femur. Katalog Homo erectus Sangiran.
IPAD_737;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Ug 25. Katalog Homo erectus Sangiran.
IPAD_738;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Ug S26. Katalog Homo erectus Sangiran.
IPAD_739;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Ngebung 1989. Cranium fragment. 1989. Katalog Homo erectus Sangiran.
IPAD_740;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sa 7600. Katalog Homo erectus Sangiran.
IPAD_741;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sendangklampok. Cranium fragment. Katalog Homo erectus Sangiran.
IPAD_742;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Unknown;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Ug 35. Katalog Homo erectus Sangiran.
IPAD_743;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Cranium 0132. Cranium fragment. 2016. Katalog Homo erectus Sangiran.
IPAD_064;Sambungmacan Area;Java;;4326;111.131;-7.364;;No;Literature;Not specified;-2580000;-11700;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;Yes;https://doi.org/10.1371/journal.pone.0289513;Description: -
IPAD_066;Trinil;Java;;4326;111.354;-7.366;;No;Documented;Not specified;-540000;-430000;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;Yes;https://doi.org/10.1371/journal.pone.0289513;Description: In the 1890s, a young military doctor named Eugene Dubois, assigned two officers of KNIL, Corporal Anthonie de Winter and Gerardus Kriele, to collect fossils from the Kendeng hills. Between 1891-1894 Dubois led the research in Trinil, finding a calotte, femur, and teeth assigned to Pithecanthropus erectus (now Homo erectus) (Dubois 1894). After Kriel and de Winter finished his excavations at Trinil, from 1906-1908 the fieldwork to search for more new Pithecanthropus bone was continued by Lenore Selenka near the location of Dubois' excavation (Selenka and Blanckenhorn 1911). Although the Selenka expedition did not find new hominin remains, it yielded important contextual data through systematic and multidisciplinary approaches. Recent analysis on the Dubois' collection by Joordens et al. (2015) found geometric pattern on the Pseudodon shell claimed from the same layer of Pithecanthropus erectus. The Dubois' description on Trinil specimens is the reference (holotype) for the species of Homo erectus.
IPAD_119;Liang Lembudu;Aru | Maluku Islands;;4326;134.465;-6.092;;No;Documented;Not specified;-27310;-270;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;Kandel, A.W., Sommer, S., Kanaeva, Z., Bolus, M., Bruch, A.A., Groth, C., Haidle, M.N., Hertler, C., Heß, J., Malina M., Märker, M., Hochschild, V., Mosbrugger, V., Schrenk, F. & Conard, N.J. (2023). The ROCEEH Out of Africa Database (ROAD): A large-scale research database serves as an indispensable tool for human evolutionary studies. PLOS ONE 18(8): e0289513. https://doi.org/10.1371/journal.pone.0289513.;Description: Liang Lemdubu, located in the Aru Islands of eastern Indonesia, offers the longest cultural sequence from the region. The site provides key insights into human adaptation to shifting environments from open savannahs to dense rainforests over the last 30,000 years. It is particularly significant for its stratified lithic assemblages, revealing evolving raw material use and mobility strategies through the late Pleistocene and early Holocene.
IPAD_177;Leang Bulu Bettue;Sulawesi;;4326;119.669050;-4.960867;;;Excavated.;Not specified;;;Portable Objects / Artefacts;Bone;Animal bones;Jewellery;;No;A. Brumm, M.C. Langley, M.W. Moore, B. Hakim, M. Ramli, I. Sumantri, B. Burhan, A.M. Saiful, L. Siagian, Suryatman, R. Sardi, A. Jusdi, Abdullah, A.P. Mubarak, Hasliana, Hasrianti, A.A. Oktaviana, S. Adhityatama, G.D. van den Bergh, M. Aubert, J. Zhao, J. Huntley, B. Li, R.G. Roberts, E.W. Saptomo, Y. Perston, & R. Grün, Early human symbolic behavior in the Late Pleistocene of Wallacea, Proc. Natl. Acad. Sci. U.S.A. 114 (16) 4105-4110, https://doi.org/10.1073/pnas.1619013114 (2017).;From layer 4d (∼29.5 ka cal B.P.), we recovered two refitting artifacts that document a method of producing standardized disk-shaped beads (Fig. 2 and SI Appendix, Table S2). These items, Bead Blank A (BBA) and Bead Blank B (BBB), were both made on the same lower incisor of a babirusa pig-deer (Babyrousa sp.), an archaic suid endemic to Sulawesi that has subcylindrical incisors lacking enamel.
IPAD_177;Leang Bulu Bettue;Sulawesi;;4326;119.669050;-4.960867;;;Excavated.;Not specified;-26000;-22300;Portable Objects / Artefacts;Bone;Animal bones;Jewellery;;No;A. Brumm, M.C. Langley, M.W. Moore, B. Hakim, M. Ramli, I. Sumantri, B. Burhan, A.M. Saiful, L. Siagian, Suryatman, R. Sardi, A. Jusdi, Abdullah, A.P. Mubarak, Hasliana, Hasrianti, A.A. Oktaviana, S. Adhityatama, G.D. van den Bergh, M. Aubert, J. Zhao, J. Huntley, B. Li, R.G. Roberts, E.W. Saptomo, Y. Perston, & R. Grün, Early human symbolic behavior in the Late Pleistocene of Wallacea, Proc. Natl. Acad. Sci. U.S.A. 114 (16) 4105-4110, https://doi.org/10.1073/pnas.1619013114 (2017).;Perforated Bone Pendant. Layer 4a (26–22.3 ka) yielded a bear cuscus phalange with a medial–lateral perforation at its proximal end (the base). The remnants of a notch used to constrain a point for drilling (i.e., an attack point) were identified.
IPAD_177;Leang Bulu Bettue;Sulawesi;;4326;119.669050;-4.960867;;;Excavated.;Not specified;-26000;-22300;Portable Objects / Artefacts;Stone;Others;Others;Chert;No;A. Brumm, M.C. Langley, M.W. Moore, B. Hakim, M. Ramli, I. Sumantri, B. Burhan, A.M. Saiful, L. Siagian, Suryatman, R. Sardi, A. Jusdi, Abdullah, A.P. Mubarak, Hasliana, Hasrianti, A.A. Oktaviana, S. Adhityatama, G.D. van den Bergh, M. Aubert, J. Zhao, J. Huntley, B. Li, R.G. Roberts, E.W. Saptomo, Y. Perston, & R. Grün, Early human symbolic behavior in the Late Pleistocene of Wallacea, Proc. Natl. Acad. Sci. U.S.A. 114 (16) 4105-4110, https://doi.org/10.1073/pnas.1619013114 (2017).;Portable Art. Five stone artifacts with incised lines, V-shaped in section, were recovered from layers 4a and 4d. Artifact 153 (layer 4a) is a used, truncated chert flake with traces of red ochre. Edges are oriented obliquely to each other, creating a robust pointed projection, modified by the removal of a small flake. The cortical surface of the artifact was lightly incised with a central line extending from the center of this retouch to the tip of the projection, dividing the triangular artifact into more-or-less equivalent halves. Three equally spaced lines, 5 mm apart, extend obliquely from the central line at ∼40°, running to the tool's edge. Two of the lines appear to cross the central line, and up to six other lines, parallel to the oblique lines, are visible under magnification. The resultant geometric pattern is leaf-like in form. Artifact 443 (layer 4a) is a truncated chert flake struck down a steep cortical ridge on the core, resulting in a cortical back. The cortical back was lightly incised with four lines oriented at right angles to the ventral surface. Artifact 2344 (layer 4d) is an unmodified chert flake with a cross incised into a sunken square on the cortex. Artifact 10 (layer 4a) is a small, thin fragment of tabular limestone that was lightly incised with two parallel lines, 6.6 mm apart, and a third line oriented at a right angle to the first two, forming a simple cross-hatched pattern. The engraved face is relatively smooth, and the opposite face is rough and resulted from exfoliation from a larger, decorated piece. Artifact 1878 (layer 4d) is a used chert flake with an area of dorsal cortex incised by a single, shallow 22-mm-long line. These incised stone artifacts provide evidence from Wallacea and the wider region for a tradition of creating nonrepresentational imagery on mobile rock surfaces using a distinct artistic technique (incising with lithic tools), resulting in geometric motifs that are presently undocumented in the dated Pleistocene rock art.
IPAD_177;Leang Bulu Bettue;Sulawesi;;4326;119.669050;-4.960867;;;Excavated.;Not specified;-26000;-22300;Portable Objects / Artefacts;Stone;Raw material;Pigment;Ochre;No;A. Brumm, M.C. Langley, M.W. Moore, B. Hakim, M. Ramli, I. Sumantri, B. Burhan, A.M. Saiful, L. Siagian, Suryatman, R. Sardi, A. Jusdi, Abdullah, A.P. Mubarak, Hasliana, Hasrianti, A.A. Oktaviana, S. Adhityatama, G.D. van den Bergh, M. Aubert, J. Zhao, J. Huntley, B. Li, R.G. Roberts, E.W. Saptomo, Y. Perston, & R. Grün, Early human symbolic behavior in the Late Pleistocene of Wallacea, Proc. Natl. Acad. Sci. U.S.A. 114 (16) 4105-4110, https://doi.org/10.1073/pnas.1619013114 (2017).;Pigment. Layers 4a–f contained extensive amounts of red- and mulberry-colored ochre fragments. We also recovered four ochre nodules (av wt = 22.9 g)—three from layer 4a and one from layer 4b—all of which exhibit signs of utilization (including primary traces from scraping and grinding and secondary traces from rubbing on a soft surface such as animal hide or skin). In addition, we identified an ochre plaquette (layer 4b) and three unmodified ochre nodules (two from layer 4a and one from layer 4b) that were brought to the site. Other evidence for pigment processing includes ochre residues on 30 chert artifacts (25 from layer 4a, three from layer 4b, and two from layer 4f).
